2/22/2010,24.144299,42.520705,41.153212,24.01736932,40.563038,95.415577,64.099998,93.74453212,102.4171825,,0.036157229,0.026111157,0.042232775,0.032650091,-0.031306986,0.00104547,0.001561249,0.00307033,0.002341134
2/23/2010,24.658737,43.39742,41.230567,23.31294907,39.98971,94.219146,63.799999,92.27508233,102.5111454,,0.021082994,0.020408859,0.001877919,-0.02976833,-0.014235087,-0.012618437,-0.004691158,-0.015799198,0.000917032
2/24/2010,24.658737,44.712493,40.534368,23.61484496,39.488046,93.521229,64,91.55840371,102.5687276,,0,0.029852956,-0.017029692,0.012866578,-0.012624178,-0.007434951,0.003129909,-0.007797081,0.000561558
2/25/2010,24.521553,44.712493,39.760811,23.64838778,39.416381,93.920035,64,91.97638892,102.6530929,,-0.005578835,0,-0.019268428,0.001419405,-0.001816502,0.00425527,0,0.004554841,0.000822187
2/26/2010,24.418664,43.923448,39.992878,23.81610666,39.416381,93.222118,65.5,93.30700756,102.667729,,-0.004204687,-0.017804648,0.005819609,0.00706716,0,-0.007458718,0.023167059,0.014363311,0.000142568
3/1/2010,25.173175,44.975507,40.611722,24.25217765,40.348041,94.219146,65.400002,93.42196043,102.6354756,,0.030431185,0.023669752,0.015355356,0.018144311,0.023361352,0.010638398,-0.001527854,0.001231227,-0.000314202
3/2/2010,25.001696,44.975507,40.534368,24.45343936,40.348041,95.914091,65.300003,93.70145335,102.854552,,-0.006835281,0,-0.001906537,0.008264462,0,0.017829496,-0.001530207,0.00298726,0.002132234
3/3/2010,24.555848,45.589209,41.307925,24.75533524,39.846377,95.714688,64.800003,92.80711319,103.0042896,,-0.017993629,0.013552991,0.018904163,0.012270156,-0.012511358,-0.002081139,-0.007686433,-0.009590412,0.00145476
3/4/2010,24.315778,46.465925,40.689076,24.25217765,39.918045,97.509341,63.599998,93.05649284,103.1213722,,-0.009824594,0.019048204,-0.015094717,-0.020534618,0.001796992,0.018576412,-0.018692211,0.002683471,0.001136031
3/5/2010,24.830216,45.939897,41.385279,24.72178861,40.348041,96.412605,65,94.07549049,103.4684273,,0.020935859,-0.011385293,0.016965584,0.019178571,0.010714366,-0.011311228,0.021773831,0.010890792,0.003359851
3/8/2010,24.864511,46.465925,41.694703,24.78887807,41.996361,95.515285,65,94.62121121,103.5397391,,0.001380227,0.011385293,0.007448856,0.002710103,0.040040128,-0.009350663,0,0.005784121,0.000688976
3/9/2010,24.864511,45.589209,41.772057,24.88950749,42.211363,95.415577,64.400002,95.18160358,103.5837113,,0,-0.019048204,0.001853529,0.004051241,0.005106479,-0.001044441,-0.009273606,0.005905013,0.000424599
3/10/2010,24.864511,45.150851,42.081481,25.69455907,41.638031,95.216174,64,95.3045739,103.7275969,,0,-0.009661916,0.00738014,0.031832931,-0.013675494,-0.002092024,-0.006230581,0.001291121,0.001388111
3/11/2010,24.555848,45.852223,41.075854,25.59392964,40.849704,94.518257,63.599998,94.84949706,103.9487237,,-0.012491492,0.015414554,-0.024187308,-0.00392406,-0.019114381,-0.007356811,-0.006269644,-0.00478641,0.002129534
3/12/2010,24.521553,46.641269,41.385279,25.52684019,40.634707,96.711716,63.200001,93.8039605,104.0480286,,-0.001397588,0.017062068,0.007504783,-0.002624745,-0.005277022,0.022941542,-0.006309122,-0.011084316,0.00095487
3/15/2010,24.110004,46.115237,40.302298,25.39266413,39.98971,95.216174,63.200001,94.38815002,104.2848267,,-0.016925587,-0.011342334,-0.026516748,-0.005270137,-0.016000383,-0.015584731,0,0.006208458,0.002273268
3/16/2010,24.212889,45.676879,40.45701,25.82873512,40.921369,95.814389,62.5,95.75336867,104.4824949,,0.004258237,-0.009551176,0.003831439,0.017027318,0.023030225,0.00626305,-0.01113776,0.014360274,0.001893671
3/17/2010,24.727327,47.079626,41.926769,25.99645496,42.211363,97.708744,63.200001,95.66510269,104.5611354,,0.021023894,0.030248099,0.035684572,0.006472545,0.031037054,0.019578181,0.01113776,-0.000922231,0.000752383
3/18/2010,24.521553,50.323475,41.926769,26.19771666,42.784691,98.406661,63,95.61116781,104.6132235,,-0.008356543,0.06663133,0,0.007712076,0.013490901,0.007117441,-0.003169591,-0.000563947,0.000498035
3/19/2010,24.04141,50.411145,41.926769,26.02999778,43.071353,100.201314,63.900002,94.48206218,104.6408751,,-0.019774685,0.001740614,0,-0.006422623,0.006677761,0.018072807,0.014184666,-0.011879633,0.000264287
3/22/2010,24.212889,50.586489,41.462633,26.13063006,41.853032,99.7028,63.5,94.11356884,104.8379558,,0.007107334,0.003472243,-0.011131889,0.003858558,-0.028693869,-0.004987542,-0.006279487,-0.003907766,0.001881629
3/23/2010,23.938524,50.586489,40.843788,26.23125948,41.996361,102.19537,61.700001,95.07301406,105.0179341,,-0.011396051,0,-0.015037871,0.003843618,0.003418728,0.024692613,-0.028755959,0.010142933,0.001715256
3/24/2010,23.767045,51.813888,40.9985,25.92936836,41.853032,100.699828,61.700001,96.26488721,105.0488447,,-0.007189087,0.023973697,0.003780739,-0.01157557,-0.003418728,-0.014742282,0,0.012458468,0.000294293
3/25/2010,23.664156,51.112516,40.9985,25.89582172,42.999689,99.7028,60.799999,97.35019997,105.1090374,,-0.004338459,-0.013628823,0,-0.001294608,0.02702864,-0.009950331,-0.014694175,0.011211152,0.000572833
3/26/2010,23.595565,50.060457,41.075854,25.66101624,42.713023,99.7028,61.5,97.35088573,105.3103439,,-0.002902728,-0.020797984,0.001884974,-0.00910867,-0.006689021,0,0.011447402,7.04427E-06,0.001913384
3/29/2010,24.830216,50.586489,41.849411,26.26480612,42.42636,100.699828,61.400002,96.93409738,105.5069674,,0.051002528,0.01045311,0.018657268,0.02325691,-0.006733995,0.009950331,-0.001627307,-0.004290491,0.001865345
3/30/2010,25.104581,51.112516,41.926769,26.26480612,41.853032,101.198342,61.900002,96.67727648,105.4652209,,0.010989041,0.010344874,0.001846778,0,-0.013605624,0.004938282,0.008110344,-0.002652954,-0.000395753
3/31/2010,24.795921,51.638548,40.9985,25.89582172,41.351368,100.201314,61.599998,97.27440993,105.6000843,,-0.012371176,0.010239049,-0.022389021,-0.014148241,-0.012058739,-0.009901071,-0.004858374,0.006157568,0.001277931
4/1/2010,25.516134,51.463204,41.307925,26.19771666,41.423033,99.7028,61.400002,97.30358376,105.7544966,,0.028631794,-0.003401381,0.00751889,0.011590624,0.001731574,-0.004987542,-0.00325197,0.000299868,0.001461168
4/2/2010,25.481839,51.813888,41.385279,26.16417384,41.494701,99.104585,61.799999,98.27659988,105.8900259,,-0.001344956,0.006791155,0.001870868,-0.001281192,0.001728654,-0.006018054,0.006493481,0.00995013,0.001280726
4/6/2010,25.173175,50.235801,41.617345,26.0635406,42.139694,99.403689,62.200001,98.49391361,106.0768876,,-0.012187059,-0.030930282,0.00559179,-0.003853638,0.015424415,0.003013519,0.006451668,0.002208805,0.001763121
4/7/2010,25.516134,51.550874,41.694703,26.02999778,42.283027,99.403689,61.900002,97.37644175,106.08946,,0.013532015,0.025841225,0.001857067,-0.001287792,0.003395606,0,-0.004834804,-0.011410445,0.000118515
4/8/2010,25.344654,50.761833,42.236189,25.82873512,41.638031,99.403689,61.799999,97.86021711,106.2002919,,-0.006743138,-0.015424411,0.012903318,-0.007761997,-0.015371796,0,-0.001616864,0.004955794,0.001044156
4/9/2010,25.173175,51.20019,42.545614,25.8622789,41.423033,101.198342,61.700001,98.24083188,106.4780939,,-0.006788877,0.00859849,0.007299358,0.001297857,-0.005176878,0.017893148,-0.001619401,0.003881828,0.002612415
4/12/2010,25.173175,50.411145,42.081481,26.16417384,41.13637,102.19537,61.299999,97.58091491,106.6850062,,0,-0.015530961,-0.010969008,0.01160557,-0.006944434,0.009804,-0.00650412,-0.006740002,0.001941353
4/13/2010,25.37895,50.761833,41.462633,25.8622789,40.706371,103.192398,60.099998,99.03614901,106.6665777,,0.008141147,0.006932472,-0.014815151,-0.01160557,-0.010508029,0.009708814,-0.019770018,0.014802995,-0.000172753
4/14/2010,25.516134,50.761833,42.081481,26.13063006,42.139694,103.192398,60,99.54053461,106.7916884,,0.005390868,0,0.014815151,0.010322698,0.034605531,0,-0.001665246,0.005080019,0.001172227
4/15/2010,26.030572,51.463204,42.313547,26.09708724,42.211363,102.693884,60.400002,98.26753052,106.9418304,,0.019960735,0.013722314,0.005499532,-0.001284484,0.001699303,-0.004842624,0.006644576,-0.012871282,0.001404947
4/16/2010,25.893388,51.112516,41.617345,25.82873512,42.283027,102.19537,60.200001,97.2544914,107.0898825,,-0.005284047,-0.006837668,-0.016590267,-0.010336072,0.001696302,-0.00486619,-0.003316769,-0.010362497,0.001383459
4/19/2010,24.761622,47.605654,39.760811,24.85596467,41.2797,100.201314,59,97.59323642,107.3326735,,-0.044692692,-0.071077863,-0.045635249,-0.038389886,-0.024014899,-0.019705071,-0.020134925,0.003477027,0.002264605
4/20/2010,25.344654,48.219356,39.992878,24.99013977,41.064702,103.690912,59.299999,97.933002,107.645093,,0.023272866,0.012808982,0.005819609,0.005383587,-0.005221933,0.034233172,0.005071845,0.0034754,0.00290653
4/21/2010,25.13888,48.833057,40.302298,25.1578596,41.781364,102.693884,61.299999,97.83380262,107.7892015,,-0.008152169,0.012646964,0.007707101,0.006689019,0.017301482,-0.009661911,0.033170537,-0.001013444,0.001337842
4/22/2010,25.13888,47.956342,39.528741,25.02368355,42.283027,101.696856,61,98.14168734,107.7261427,,0,-0.018116426,-0.019380462,-0.005347638,0.01193535,-0.009756175,-0.004905962,0.003142076,-0.000585191
4/23/2010,25.035991,48.131686,39.296675,25.05722637,42.713023,100.699828,60.299999,99.97158768,107.8158799,,-0.004101222,0.003649657,-0.005888118,0.001339545,0.010118109,-0.009852296,-0.011541777,0.018473799,0.000832665
4/26/2010,25.070286,48.570044,40.689076,25.7951923,43.859683,102.693884,61.5,99.65022079,108.0215607,,0.001368891,0.009066249,0.034819744,0.029025866,0.026491653,0.019608471,0.019705088,-0.00321976,0.001905887
4/27/2010,24.624442,49.183741,40.224944,25.89582172,45.078009,104.189426,61.900002,98.5708762,108.1377382,,-0.017943793,0.012556139,-0.011472353,0.003893503,0.027399007,0.014458083,0.006483037,-0.010890418,0.001074924
4/28/2010,24.007115,51.28786,39.451387,25.1578596,45.221338,104.189426,61.099998,97.7747164,108.6578862,,-0.025389282,0.041890976,-0.019418096,-0.028911275,0.003174533,0,-0.013008379,-0.008109825,0.00479852
4/29/2010,24.007115,50.411145,39.141963,25.22494525,43.573017,104.189426,59.700001,97.87518019,108.724897,,0,-0.017241795,-0.007874091,0.002663039,-0.037130972,0,-0.023179796,0.001026975,0.000616523
4/30/2010,24.04141,48.307026,39.064609,25.82873512,43.573017,104.189426,59.299999,97.89431769,109.0956029,,0.001427515,-0.042635266,-0.001978198,0.023654241,0,0,-0.006722748,0.000195511,0.003403778
5/3/2010,24.007115,47.43031,38.600476,25.62747342,42.928024,102.693884,58.400002,97.61429888,108.8460682,,-0.001427515,-0.01831554,-0.011952308,-0.00782268,-0.01491323,-0.014458083,-0.015293365,-0.002864518,-0.002289924
5/4/2010,23.767045,47.34264,38.832543,25.59392964,43.071353,100.699828,58.200001,95.75164139,108.8657381,,-0.010050287,-0.001850106,0.005994024,-0.001309757,0.00333326,-0.019608471,-0.003430552,-0.019266217,0.000180697
5/5/2010,23.218308,45.501539,38.291052,25.25849188,41.208035,97.708744,55.400002,95.44656032,109.1992782,,-0.023358852,-0.03966522,-0.014042393,-0.013192789,-0.044224851,-0.030153038,-0.049305742,-0.003191257,0.003059091
5/6/2010,23.046829,42.345361,38.755185,24.88950749,40.348041,96.711716,55,95.88998198,108.9372671,,-0.007412916,-0.071887274,0.012048314,-0.014716083,-0.021090418,-0.0102565,-0.007246445,0.004635,-0.002402268
5/7/2010,22.772464,45.238521,38.407087,24.31926425,40.061378,98.207258,57.099998,96.12013745,109.2150682,,-0.011976103,0.066090083,-0.009022553,-0.023177525,-0.007130115,0.01534557,0.037470896,0.002397328,0.002546855
5/10/2010,23.252607,46.027567,38.329729,24.58761541,41.208035,96.911119,57.700001,95.87424333,108.9790509,,0.020865168,0.017291541,-0.002016191,0.010974074,0.028220534,-0.013285864,0.010453109,-0.002561474,-0.002163371
5/11/2010,22.669575,44.274136,37.710885,25.090773,40.348041,99.7028,57.5,95.73953802,108.942476,,-0.025393538,-0.038839831,-0.01627703,0.020257291,-0.021090418,0.028399501,-0.003472243,-0.001406009,-0.00033567
5/12/2010,22.669575,44.011122,38.097663,25.42621076,39.631379,99.204286,57.5,96.42993785,108.8150637,,0,-0.005958294,0.010204162,0.013280393,-0.01792164,-0.005012542,0,0.007185353,-0.001170222
5/13/2010,23.218308,44.537149,39.528741,25.89582172,40.563038,100.201314,58.099998,96.28487755,108.5835081,,0.023917388,0.011881275,0.036875086,0.01830107,0.023236054,0.010000083,0.010380682,-0.00150544,-0.002130241
5/14/2010,23.355492,44.975507,39.451387,25.76164948,40.77804,101.198342,58.299999,94.17395332,109.2464723,,0.005891054,0.009794403,-0.001958822,-0.0051947,0.005286443,0.009901071,0.003436447,-0.022167632,0.006087006
5/17/2010,22.841054,43.835778,38.175017,25.32557848,38.054723,100.201314,57.099998,94.15432773,109.4073258,,-0.022272629,-0.025667719,-0.032887909,-0.01707204,-0.069118498,-0.009901071,-0.020797995,-0.000208419,0.001471308
5/18/2010,22.943943,44.537149,38.561795,25.49329736,37.266397,100.699828,55.700001,93.55258196,109.8431689,,0.004494449,0.015873317,0.010080723,0.006600677,-0.020933167,0.004962789,-0.024823917,-0.006411568,0.00397576
5/19/2010,22.978238,44.537149,38.329729,25.56038396,35.725573,99.7028,55,92.69719439,109.9409864,,0.001493614,0,-0.00603621,0.002628082,-0.042225273,-0.009950331,-0.01264698,-0.009185445,0.000890124
5/20/2010,22.772464,43.39742,37.556173,24.82242089,36.191405,99.7028,54.5,92.44637566,109.5317769,,-0.008995507,-0.025923658,-0.02038805,-0.029296338,0.012954897,0,-0.009132484,-0.002709453,-0.003729027
5/21/2010,22.086546,41.643989,36.047736,24.21863102,37.051399,97.708744,53.700001,93.03514301,109.8366532,,-0.030583442,-0.041242956,-0.040993699,-0.024625099,0.023484451,-0.020202707,-0.014787682,0.00634855,0.002779584
5/24/2010,22.326616,42.213856,36.202449,24.82242089,37.051399,98.905175,54.799999,91.62850467,109.6889502,,0.010810864,0.013591472,0.004282708,0.024625099,0,0.012170509,0.020277156,-0.015234894,-0.001345657
5/25/2010,22.155136,40.767273,34.926082,24.15154442,36.406402,98.306959,53.5,92.98980106,109.7023998,,-0.007710166,-0.034868881,-0.035892883,-0.027398984,-0.017561473,-0.006066745,-0.024008522,0.014747412,0.000122608
5/26/2010,22.39521,41.863168,36.163772,25.12431583,37.696392,100.201314,57,92.81573003,109.4502177,,0.010777754,0.026526768,0.034823959,0.039487806,0.034819749,0.019086484,0.063369614,-0.001873691,-0.00230143
5/27/2010,22.4638,43.835778,36.086417,24.88950749,37.051399,99.403689,56.599998,92.95115936,109.7105841,,0.003058028,0.046043938,-0.00214131,-0.009389807,-0.017258276,-0.007992077,-0.007042318,0.001458057,0.002376032
5/28/2010,22.498095,43.835778,36.318484,24.41989653,37.768061,99.7028,57.599998,94.16425472,109.8064031,,0.001525514,0,0.006410279,-0.019048097,0.019157688,0.003004535,0.017513583,0.012966461,0.000872999
5/31/2010,22.772464,43.39742,36.705262,24.62115919,38.126391,100.201314,58.200001,93.84255121,110.0025874,,0.012121448,-0.010050341,0.010593311,0.008207971,0.009442921,0.004987542,0.010362839,-0.003422257,0.001785044
6/1/2010,22.600984,41.907003,35.699639,24.25217765,38.484722,100.201314,58.299999,92.63086895,110.1015524,,-0.007558642,-0.034947043,-0.027779547,-0.01509979,0.009354612,0,0.001716704,-0.012995947,0.000899256
6/2/2010,22.39521,40.811108,35.235503,24.31926425,37.553063,98.007855,58,94.57956115,110.6339664,,-0.009146348,-0.02649865,-0.013086394,0.00276239,-0.024506385,-0.022133674,-0.005159066,0.020818953,0.004824008
6/3/2010,22.70387,41.556319,36.241126,24.85596467,38.341389,99.7028,59,94.18900641,110.7249108,,0.013688298,0.018095292,0.028140369,0.021828947,0.020775019,0.017146132,0.017094433,-0.004137927,0.000821692
6/4/2010,22.635279,41.556319,35.544927,24.72178861,37.696392,99.7028,58,92.07802329,110.6645381,,-0.003025688,0,-0.019397106,-0.005412766,-0.016965578,0,-0.017094433,-0.022667173,-0.000545398
6/7/2010,22.189432,38.838498,34.036491,24.25217765,36.549735,96.911119,55.400002,90.88759543,110.9977981,,-0.019893567,-0.06763762,-0.043364232,-0.019178571,-0.030890451,-0.028399501,-0.045863381,-0.013012769,0.003006918
6/8/2010,22.635279,38.224797,34.036491,23.84964948,35.761409,92.623903,54.700001,90.80725927,111.1869866,,0.019893567,-0.01592753,0,-0.016736893,-0.021804585,-0.045247019,-0.012715902,-0.000884298,0.001702984
6/9/2010,22.326616,36.471365,33.340288,23.07814454,35.833074,92.723604,55.099998,90.99359408,110.9811402,,-0.013730197,-0.046957009,-0.020666698,-0.032883475,0.002001971,0.001075828,0.007285952,0.002049879,-0.001853069
6/10/2010,22.841054,36.822053,33.920456,23.04459791,35.618076,94.019743,56.200001,92.9860846,110.934529,,0.022780021,0.0095695,0.017251739,-0.001454668,-0.00601806,0.013881724,0.019767095,0.021660745,-0.00042008
6/11/2010,23.046829,37.523425,35.196826,23.98382554,35.653909,96.312903,57.700001,93.387441,111.0445887,,0.008968659,0.018868473,0.036937654,0.039948289,0.001005528,0.024097505,0.026340416,0.004307018,0.000991622
6/14/2010,23.218308,40.109737,36.086417,24.62115919,35.403079,98.207258,57.799999,93.13336312,111.2096414,,0.007412916,0.066653718,0.024960626,0.026226536,-0.007059996,0.019477826,0.001731568,-0.002724394,0.001485261
6/15/2010,23.732746,40.285081,37.169394,24.88950749,35.761409,100.699828,58.400002,92.55842412,111.5778676,,0.021914677,0.004362079,0.029569147,0.010840126,0.010070557,0.025063969,0.010327166,-0.006192421,0.003305629
6/17/2010,23.938524,39.978228,36.898651,25.02368355,35.689741,102.693884,59,93.09912103,111.828153,,0.008633262,-0.007646196,-0.007310689,0.00537639,-0.002006071,0.019608471,0.01022152,0.005824686,0.002240634
6/18/2010,23.767045,39.320691,36.898651,24.82242089,36.191405,104.189426,58.5,94.62703451,112.0489578,,-0.007189087,-0.016584137,0,-0.008075406,0.013958379,0.014458083,-0.00851069,0.016278469,0.001972554
6/21/2010,24.144299,40.898783,38.020309,25.39266413,37.051399,104.68794,60.799999,94.42622425,112.2548476,,0.015748329,0.039349438,0.029945472,0.022713006,0.023484451,0.004773279,0.038563018,-0.002124379,0.001835813
6/22/2010,24.178594,42.170017,38.175017,25.1578596,36.979731,106.681996,60.599998,94.40148194,112.4688575,,0.00141941,0.030609164,0.004060832,-0.009289962,-0.001936159,0.018868484,-0.003294912,-0.000262062,0.00190465
6/23/2010,24.384369,41.950838,37.904274,24.78887807,37.481395,106.681996,60.099998,94.1669678,112.7141973,,0.008474616,-0.005211062,-0.00711742,-0.014775269,0.013474725,0,-0.008285052,-0.002487312,0.002179026
6/24/2010,24.452962,41.643989,37.82692,25.05722637,37.123064,105.684968,60.099998,93.14296151,112.8290934,,0.002809042,-0.007341372,-0.002042858,0.010767176,-0.009606229,-0.00938974,0,-0.010933926,0.001018839
6/25/2010,24.521553,41.117961,37.942951,24.82242089,35.976407,103.690912,59.299999,92.82490092,112.6269509,,0.002801091,-0.012712003,0.003062724,-0.009414951,-0.031375085,-0.019048195,-0.013400519,-0.003420601,-0.001793188
6/28/2010,24.761622,41.293301,38.755185,24.92305412,35.761409,104.68794,59,92.68481331,112.5651898,,0.009742509,0.00425525,0.021180811,0.00404593,-0.005994011,0.009569451,-0.005071845,-0.0015103,-0.00054852
6/29/2010,24.384369,40.679604,37.904274,24.95659695,35.689741,105.684968,59,91.47709935,112.6930218,,-0.015352642,-0.014973447,-0.022200677,0.001344951,-0.002006071,0.009478744,0,-0.013115972,0.001134982
6/30/2010,24.418664,39.627544,37.169394,24.21863102,34.113085,103.192398,58.5,90.38212794,112.5186539,,0.001405446,-0.026202405,-0.019578195,-0.03001598,-0.045182246,-0.023867481,-0.00851069,-0.012042113,-0.00154848
7/1/2010,24.418664,39.627544,36.047736,24.15154442,34.686417,104.68794,56.900002,90.57495021,112.6755947,,0,0,-0.030641621,-0.002773885,0.016667134,0.014388737,-0.027731378,0.002131139,0.001393827
7/2/2010,25.310359,39.4522,37.130717,24.75533524,36.191405,107.18051,56.200001,92.01253334,112.7888858,,0.035866001,-0.004434619,0.029600518,0.024692702,0.04247349,0.023530497,-0.012378602,0.015747113,0.001004957
7/5/2010,25.859093,41.161796,37.130717,25.12431583,35.689741,110.670108,58.200001,91.63218659,112.4531005,,0.021448541,0.042420732,0,0.014795104,-0.013958379,0.032039354,0.034968597,-0.004142208,-0.002981554
7/6/2010,25.790499,41.161796,37.710885,25.56038396,36.191405,110.670108,59.799999,91.4466599,112.3520407,,-0.002656131,0,0.015504201,0.017207516,0.013958379,0,0.027120272,-0.002026742,-0.000899088
7/7/2010,25.481839,40.328916,37.82692,25.76164948,36.979731,111.168622,59,91.63537875,112.5147321,,-0.012040166,-0.020441814,0.003072239,0.00784328,0.021548292,0.00449439,-0.0134682,0.002061578,0.001447003
7/8/2010,25.687613,41.819333,38.175017,25.76164948,37.983058,114.159706,60,92.39192625,112.5243355,,0.008042889,0.036290014,0.009160278,0,0.026770266,0.026550232,0.016807118,0.008222169,8.53485E-05
