Date,Ridge Simulated 00881 TW (Original),Ridge Simulated 00881 TW (Bootstrap),Top 10 TW,Actual 00881 TW
2011-09-01,85.50317961396222,85.92660138749318,83.56601878739454,
2011-09-02,84.55834565294394,84.97492710181544,82.58711841284494,
2011-09-05,83.31514440783002,83.72239045308756,81.30061836299576,
2011-09-06,82.02965359594533,82.42724274281412,79.97164295937576,
2011-09-07,85.10886487725095,85.53352114878463,83.15170846187667,
2011-09-08,86.19694724712545,86.63203022243992,84.27598771020385,
2011-09-09,86.7154853640081,87.15617367121786,84.8112061607176,
2011-09-13,86.0597903337897,86.49600952501177,84.13080409721772,
2011-09-14,84.34627741736519,84.76899204727033,82.35682661168964,
2011-09-15,86.30509577640993,86.74573610919367,84.38148377663076,
2011-09-16,88.73693840942073,89.19983648920454,86.89911059289402,
2011-09-19,88.0154439858634,88.47323833075693,86.14961123423664,
2011-09-20,88.86913775675072,89.33557473832057,87.03284990919214,
2011-09-21,89.4816322613225,89.95464128145689,87.66635519280798,
2011-09-22,87.07260664826208,87.52571200305506,85.1680059735321,
2011-09-23,85.04178217543048,85.47841941366812,83.06484960747139,
2011-09-26,84.3136980506469,84.74518495096729,82.31055686007004,
2011-09-27,87.22944632553812,87.68743023709818,85.32553514100209,
2011-09-28,88.14720771114409,88.61443022716897,86.27461095121753,
2011-09-29,87.90243123822982,88.36867827129264,86.01934561592151,
2011-09-30,88.34019038526674,88.8114848095115,86.47128864042402,
2011-10-03,86.27778369355906,86.73208139026023,84.33386048406344,
2011-10-04,86.84853037907996,87.30900811946375,84.92299020275384,
